h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,label
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.036364,0.96364,0,0,1,0,0,0,0,1,0,0,0
0,0,1.1127,0,0,95.441,0,3.4461,0,0,0,3.4461,1.1127,0,0,0,95.441,0,0,0,0,0,0,1.1127,0,0,0,95.441,0,0,3.4461,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,13.803,0,0,81.822,0,4.3753,0,0,0,1.5985,4.1279,4.8797,0,0,80.223,1.5985,0,1.5985,0,5.9738,0,4.1279,1.5985,0,0,81.822,0,0,3.197,4.8797,4.3753,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,6.9185,0,0,88.5,0,4.5811,0,0,0,1.3614,1.0618,2.9215,0,0,82.205,6.2956,0,1.0238,0,5.1311,0,1.0618,0.68204,0,0,88.5,0,0,2.5907,2.9215,4.2435,0.11364,0.22727,0.63636,0,0.022727,0,0,1,0,0,0,0,1,0,0,0
0,0,12.848,0,0,83.273,0,3.879,0,0,0,1.3163,1.3163,4.5191,0,0,81.956,1.3163,0,1.3163,0,8.2593,0,1.3163,1.3163,0,0,83.273,0,0,5.6966,4.5191,3.879,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.057692,0.34615,0.21154,0.13462,0.25,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
