h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,label
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.039474,0.96053,0,0,1,0,0,0,0,1,0,0,0
0,0,2.6332,0,0,96.897,0.46999,0,0,0,0,2.5978,0,0.50541,0,0,96.897,0,0,0,0,0,0.50541,0,2.1278,0,0,96.897,0,0,0,0.46999,0,0,0,0,0.018182,0.98182,0,0,1,0,0,0,0,1,0,0,0
0,0,20.66,0,0,77.282,2.0579,0,0,0,0,5.6447,0,8.4774,0,0,75.224,2.0579,3.0089,0,2.987,2.5998,3.2029,2.987,3.5868,0,0,77.282,0,0,7.8742,2.0579,3.0089,0,0,0.055556,0.055556,0.88889,0,0,1,0,0,0,0,1,0,0,0
0,0,8.028,0,0,89.523,2.4485,0,0,0,0,3.188,0,2.8351,0,0,83.013,6.511,1.5351,0,1.6893,1.229,0.90951,1.6893,0.73948,0,0,89.523,0,0,3.1546,2.4485,1.5351,0.11364,0.22727,0.63636,0,0.022727,0,0,1,0,0,0,0,1,0,0,0
0,0,14.174,0,0,83.219,2.6067,0,0,0,0,4.1074,0,6.0378,0,0,81.719,1.5006,1.5006,0,1.5006,3.634,1.5006,1.5006,1.5006,0,0,83.219,0,0,8.1713,2.6067,1.5006,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0.87535,0,0,99.125,0,0,0,0,0,0.87535,0,0,0,0,99.125,0,0,0,0,0,0,0,0.87535,0,0,99.125,0,0,0,0,0,0.045455,0.27273,0.13636,0.075758,0.4697,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
