h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,label
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,92.515,7.4851,0,0,0,0,0,0,0,0,24.802,57.882,17.317,0,0,0,0,0,0,7.4851,0,0,92.515,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,80.638,19.362,0,0,0,0,0,0,0,0,16.923,68.032,11.753,0,3.2914,0,0,0,0,8.4617,7.6092,3.2914,80.638,0,0,0,0,0,0.67188,0.015625,0.10938,0.10938,0.09375,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,82.13,17.87,0,0,0,0,0,0,0,0,16.736,60.757,20.315,0,2.1919,0,0,0,0,2.1919,13.486,2.1919,82.13,0,0,0,0,0,0,0,0.018868,0.018868,0.96226,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,8.7802,60.311,30.909,0,0,0,0,0,0,0,3.6374,2.8275,62.536,9.3946,15.859,5.745,0,0,0,12.222,0,15.05,3.6374,50.928,3.6374,8.7802,0,5.745,0,0.054795,0,0.013699,0.013699,0.91781,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,61.969,38.031,0,0,0,0,0,0,0,5.5525,15.104,43.583,23.939,5.9108,5.9108,0,0,0,17.016,0,21.015,0,50.506,5.5525,0,0,5.9108,0,0,0,0,0.073171,0.92683,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,63.469,36.531,0,0,0,0,0,0,0,0,6.6075,63.469,10.268,2.7808,16.875,0,0,0,2.7808,3.8267,15.829,14.094,60.688,0,0,0,2.7808,0,0.96104,0.012987,0,0.025974,0,0,0,1,0,0,0,0,1,0,0,0
