h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,label
3.6018,8.5708,0,0,2.2284,46.256,6.6087,13.947,3.3664,3.5907,11.83,3.087,0.51541,1.2643,1.1667,0.65128,50.183,4.9816,3.9105,8.738,8.2588,17.243,10.899,17.025,14.759,4.3972,0.65128,39.781,0,0,3.5907,2.4909,6.406,0,0.15152,0.84848,0,0,0,0,1,0,0,0,0.060606,0.93939,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,92.913,0,0,7.0868,0,0,1.7888,0,0,0,0,93.808,0,0,0,0,4.4037,0,0,0,0,0,92.913,0,0,0.89439,1.7888,4.4037,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1.1039,2.6482,0,0,0,96.248,0,0,0,0,0,0,0.55196,2.0962,0.55196,0,96.8,0,0,0,0,0,0.55196,3.2001,0,0,0,96.248,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6.0819,13.19,0,0,0.28732,69.977,3.0952,3.3233,0.47497,0,3.5702,1.3089,0.65569,3.3438,2.6031,1.5713,73.76,5.417,2.5638,3.8301,3.3507,1.5962,4.1915,11.499,9.01,1.7864,1.5713,68.406,0,0,0,0.47497,3.0608,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5.2335,5.8948,0,0,0,86.671,0.37446,1.452,0,0,0.37446,0.37446,1.8793,0.72598,2.6109,0.72598,88.573,2.9095,0,1.1004,0.72598,0.37446,2.9798,5.9595,3.2895,0,0.72598,85.945,0,0,0,0,1.1004,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.41731,0,0,0,99.583,0,0,0,0,0,0,0,0.41731,0,0,99.583,0,0,0,0,0,0,0.41731,0,0,0,99.583,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.86554,0,0,0,99.134,0,0,0,0,0,0,0,0.86554,0,0,99.134,0,0,0,0,0,0,0.86554,0,0,0,99.134,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
