h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,label
0.37253,0,14.537,5.237,12.71,64.366,0.70455,0,1.3686,0,0.70455,5.6095,0.33202,6.8564,1.8907,5.9786,64.773,3.7682,0,6.1957,2.1857,2.4098,0,1.7816,0.33202,0,3.5983,60.547,1.8537,7.9687,1.5182,16.297,6.104,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.86649,0.63037,16.415,7.93,12.587,40.898,6.0276,3.6434,5.0306,2.9975,2.9742,9.1255,2.0965,7.5477,4.4271,12.507,32.447,5.5602,1.05,9.5798,6.467,9.1917,2.4811,8.2449,4.7985,2.2422,13.004,27.1,5.5096,8.8036,4.585,15.189,8.0412,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.3292,2.757,15.106,3.8994,6.5831,30.02,8.2635,2.6948,13.528,5.4641,8.355,10.592,3.6775,3.8253,6.4194,13.052,20.7,5.4588,1.9739,11.896,7.837,14.567,3.2237,18.266,2.7753,5.2689,12.581,19.905,5.1786,5.5166,5.2717,14.652,7.3625,0.77778,0.22222,0,0,0,0,0,0.77778,0.22222,0,0,0,1,0,0,0
0.92898,3.6483,12.551,3.2295,8.6226,23.358,14.781,3.313,12.327,9.2859,7.9537,9.1356,2.6856,4.8829,7.551,14.064,15.407,5.3688,6.7544,7.8248,11.261,15.065,6.7972,12.052,6.4086,12.511,10.29,14.505,2.2057,1.8547,7.0465,13.13,13.199,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.6979,1.2463,12.292,5.0185,7.0191,32.901,9.7165,6.5704,11.607,6.8756,5.0559,8.2346,3.8427,5.9605,4.6429,11.917,21.409,8.1154,2.8179,9.9869,9.8201,13.253,4.4573,14.544,8.2473,3.9171,14.65,14.634,4.8955,4.9191,7.7274,14.513,7.4957,0.04878,0.95122,0,0,0,0,0,0.02439,0.97561,0,0,0,0.073171,0.92683,0,0
0.38437,1.6314,11.789,6.8735,5.6713,34.772,10.877,6.9709,13.462,5.1099,2.4597,8.5464,4.1967,4.7553,2.8663,10.749,23.162,7.9717,3.7944,5.0077,9.2171,19.733,4.3895,13.568,7.2902,6.7421,12.731,19.67,2.4328,3.2191,8.8385,13.936,7.1827,0.083333,0.91667,0,0,0,0,0,0.125,0.875,0,0,0,0.125,0.875,0,0
0.90763,6.2974,11.423,4.4378,5.0791,28.091,8.776,4.2733,23.94,3.8567,2.9187,10.01,3.1221,3.1782,4.9914,14.09,17.584,9.2505,1.8809,5.7104,9.3011,20.881,1.787,23.632,3.9575,6.8397,12.606,12.71,2.776,5.2115,5.2307,15.363,9.8874,0.70968,0.29032,0,0,0,0,0,0.67742,0.32258,0,0,0,0.67742,0.32258,0,0
0.54638,3.8062,9.3526,5.4391,7.9543,35.692,8.6776,5.8547,13.279,5.2663,4.1323,7.4675,5.0747,4.1599,4.2248,11.828,27.787,6.2983,5.0429,5.1127,8.2501,14.753,3.6783,10.209,3.5082,7.5586,9.6026,23.8,2.8918,3.8123,7.1114,16.095,11.734,0.024096,0.9759,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.4212,0.20598,6.4104,8.8306,10.615,58.384,4.2582,3.5728,4.5691,1.4696,1.2636,3.2574,4.1512,2.4038,3.8155,2.8605,55.393,3.7062,2.4299,2.106,8.6697,11.207,0.76063,1.5698,0,3.2162,2.5511,54.1,3.6828,3.385,4.7209,15.935,10.079,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.33962,0.67923,0,9.314,17.023,63.127,3.6979,2.3186,1.5499,0.62185,1.3292,2.1437,2.2339,3.7112,6.8319,1.081,55.508,4.1023,6.3629,0.84259,10.623,6.5597,5.1597,2.7157,0,0.84259,0.67923,56.256,4.205,3.7217,9.8323,10.607,5.9807,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
