h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,label
0.83166,0.60823,0,3.2917,0.60823,92.836,0.60823,0.60823,0.60823,0,0,0,0,0,0,0.51008,92.836,0,0.83166,1.2165,1.7265,2.8798,1.2165,0,0.60823,0.83166,0,92.836,0,0.60823,2.0481,0.83166,1.0202,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.3602,2.1787,3.2975,10.619,4.3032,59.208,2.8226,3.0782,3.2668,2.8718,2.9948,4.3653,7.1214,3.356,0,1.8474,56.485,1.3078,3.0505,3.7814,7.5185,11.167,9.0496,6.2614,3.8892,6.3911,2.1392,53.028,1.7839,3.115,7.0939,4.9434,2.3057,0.096774,0.70968,0.19355,0,0,0,0,0.53226,0.33871,0.12903,0,0,0.22581,0.77419,0,1
0.90261,1.2736,0,3.0788,1.2736,89.651,1.2736,1.2736,1.2736,0,0,0,0,0,0,0,89.651,0,0.90261,2.5472,2.5472,4.3524,2.5472,0,1.2736,0.90261,0,89.651,0,1.2736,3.4498,0.90261,0,0.95833,0.041667,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.8445,0.65291,0,7.8621,0.65291,87.029,0.65291,0.65291,0.65291,0,0,0,0,0,0,1.7601,87.029,0,1.8445,1.3058,3.0659,4.9949,1.3058,0,0.65291,1.8445,0,87.029,0,0.65291,3.1504,1.8445,3.5201,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
16.188,0.9743,3.9068,0.93887,2.6888,6.9449,0.40222,31.861,34.317,1.7787,0,1.9198,18.203,2.6504,1.0127,1.9198,2.2866,17.126,2.3892,15.644,1.8844,34.963,18.465,15.785,17.699,31.899,3.974,2.4276,0,1.3765,2.7626,3.2225,2.3892,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8.7166,1.4053,14.101,3.0829,8.0173,45.791,0.56639,4.7185,11.738,1.8621,0,6.0286,8.039,3.488,7.8879,10.946,16.053,11.526,6.3196,1.4826,9.478,18.752,3.4356,7.2002,12.147,10.472,20.577,20.884,0,1.0218,12.641,2.1253,9.4967,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17.164,0.70475,19.337,0.68294,2.091,21.628,0.32865,17.446,19.256,1.3621,0,1.4555,2.1731,18.445,0.76359,17.868,1.7624,17.847,1.797,0.32865,17.847,19.713,2.4083,0.42212,34.636,17.505,19.35,1.8558,0,1.0334,2.1717,2.4083,18.21,0.26316,0.73684,0,0,0,0,0,0.26316,0.73684,0,0,0,0.52632,0.47368,0,0
2.6514,1.0442,11.252,13.978,9.2404,23.941,4.1875,11.174,9.0499,6.4581,7.0238,3.0133,8.7081,6.628,4.3565,6.5852,17.951,16.332,4.8489,6.0691,13.935,11.572,9.9446,10.641,8.8179,7.3042,6.6003,16.282,7.0238,4.0247,10.84,7.9997,10.522,0,1,0,0,0,0,0,0.052632,0.94737,0,0,0,0.052632,0.94737,0,0
2.1856,7.0965,13.602,4.681,3.5159,36.32,0.51345,8.5383,16.685,6.8619,0,6.1071,13.035,8.4414,3.9927,11.454,15.218,7.2003,6.6022,0.99707,4.1121,22.84,14.178,1.9035,10.864,3.8743,22.938,14.117,0,6.1312,2.5281,13.345,10.12,0.625,0.375,0,0,0,0,0,0.4375,0.5625,0,0,0,0.46875,0.53125,0,0
5.5346,2.2944,11.781,6.4932,8.9779,35.274,1.9631,8.0738,10.742,6.3157,2.5504,4.9786,7.7565,8.5841,3.836,10.092,22.342,9.9428,5.2217,4.182,7.9945,15.07,7.7945,7.237,8.1289,6.4448,13.534,20.776,2.5504,4.0425,11.844,8.4901,9.1584,0,0.98969,0.010309,0,0,0,0,0.1134,0.8866,0,0,0,0.10309,0.89691,0,0
