h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,label
0,0,12.176,14.397,21.447,50.474,1.5058,0,0,0,0,0,8.5434,0,12.145,8.8649,46.886,1.7024,7.0824,5.4601,9.3165,0,0,1.5058,0,0,1.5058,46.886,2.0823,19.745,3.8294,15.201,9.2448,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.3491,0,8.108,16.585,24.377,35.221,3.9995,2.566,5.0119,0.60105,2.1815,1.015,6.7219,1.2317,14.024,10.865,28.336,8.2257,7.5972,2.5807,12.972,6.4305,2.3137,4.8649,4.1316,1.8327,6.0757,23.893,8.5301,21.767,4.5109,13.48,8.5997,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5.1394,3.9131,8.6839,6.5876,9.6504,23.899,6.9618,3.9519,22.351,2.7496,6.112,5.2601,6.8227,4.368,7.1616,11.622,19.552,8.8372,10.419,3.1442,1.0671,21.746,7.5295,17.018,11.905,2.5905,11.008,18.309,5.2586,4.6867,4.431,14.279,2.9846,0.82857,0.17143,0,0,0,0,0,0.82857,0.17143,0,0,0,1,0,0,0
1.0777,6.2547,9.3443,8.7492,8.2101,24.539,20.545,1.699,9.881,1.8547,7.8448,6.0167,2.1934,1.2329,13.43,16.626,11.537,12.158,7.3617,2.122,1.4169,25.906,6.5394,20.187,17.907,11.786,9.2242,17.453,1.5913,2.2659,2.6764,9.6907,0.67842,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2.746,2.5569,9.0128,10.315,9.8028,27.642,11.781,4.3916,10.89,4.0639,6.7978,4.5805,6.0742,6.0948,10.217,9.1426,21.755,8.4747,7.6285,4.8492,4.6028,16.581,3.6557,13.478,10.168,6.8553,9.2288,15.565,7.4543,10.144,5.4505,14.26,3.7409,0.027778,0.97222,0,0,0,0,0,0.013889,0.98611,0,0,0,0.041667,0.95833,0,0
0.68919,3.0059,10.236,11.347,7.207,31.475,11.706,2.4653,10.321,2.6712,8.8765,3.8277,3.0414,9.181,7.2837,8.6678,21.403,12.206,3.8675,6.7327,3.6547,20.134,4.2788,15.12,14.824,5.744,8.8962,19.872,6.096,8.7787,4.8244,9.2947,2.2716,0.055556,0.94444,0,0,0,0,0,0.055556,0.94444,0,0,0,0.055556,0.94444,0,0
1.0418,10.986,10.024,5.4938,3.8668,22.052,9.741,1.3178,30.301,2.0933,3.082,6.336,2.5635,7.5888,8.4094,15.704,13.877,8.1385,7.3683,2.3589,1.2646,26.391,6.3401,14.942,14.003,1.4071,14.088,14.133,2.5276,3.1577,8.0675,15.521,5.8123,0.75758,0.24242,0,0,0,0,0,0.72727,0.27273,0,0,0,0.72727,0.27273,0,0
1.5513,5.6725,8.6512,7.2248,9.5656,29.724,11.811,1.1402,11.479,3.519,9.6619,6.9307,2.9832,6.0242,10.217,13.051,20.835,7.7766,7.3336,6.0259,1.5377,17.285,5.4298,13.777,8.8784,6.0878,10.944,21.001,4.8596,8.2711,5.286,12.795,2.6706,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.71022,4.47,13.513,10.066,13.21,35.62,3.925,1.4838,1.7103,4.969,10.323,4.8895,3.6895,11.683,8.4709,4.4401,30.025,9.065,3.424,10.609,4.5303,9.1726,3.8153,15.914,5.1502,4.9516,2.8856,29.243,4.9871,14.972,7.1512,10.306,0.62483,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,4.7838,9.8649,13.55,12.29,35.895,2.6756,4.9284,2.9272,2.399,10.686,5.6796,5.1565,8.7818,8.8229,4.3383,29.444,10.29,3.2893,6.4664,6.0236,11.708,4.0679,15.809,0.77858,5.993,2.0139,30.382,5.284,9.0953,12.283,8.7592,5.5339,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.37971,1.6954,6.3846,11.292,13.558,42.009,6.2291,0.95909,3.1838,3.3396,10.97,3.7974,3.2035,9.7993,9.2966,4.6687,37.006,7.5975,3.1309,9.1587,3.5931,8.7482,3.1077,9.8864,4.9302,2.265,2.5103,38.258,4.2571,9.904,11.84,11.481,1.5609,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1.1877,5.3629,10.667,13.599,50.41,3.6047,1.8985,2.646,3.8832,6.7418,2.7511,4.3277,9.4181,8.3224,3.25,43.447,6.4763,4.5316,7.9308,4.5786,4.9662,4.5316,10.523,0.37918,1.6714,0.37918,46.036,4.6494,11.653,10.189,5.4542,4.5338,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,4.6828,5.2146,4.3332,2.8621,58.045,9.5537,0,13.859,0,1.4489,3.0658,1.4132,2.3525,7.4272,13.099,49.571,4.3332,3.7435,0.67765,0,14.317,3.7435,8.3161,8.8702,5.0746,10.084,49.579,0,0,2.3525,9.6861,2.2946,1,0,0,0,0,0,0,0.90385,0.096154,0,0,0,0.92308,0.076923,0,0
0,4.135,5.054,4.5288,3.8517,70.876,4.5651,0,6.408,0,0.5814,1.7078,2.2197,1.7276,2.8904,17.177,51.797,8.7062,2.8011,2.6691,0,8.3037,2.8011,4.5982,6.3884,1.1628,18.497,55.331,0,1.0506,1.2023,6.7484,2.2197,1,0,0,0,0,0,0,0.95652,0.043478,0,0,0,0.95652,0.043478,0,0
0,4.2281,0.52355,0.52355,0.52355,87.987,3.1073,0,3.1073,0,0,0,0.52355,0,2.5838,18.431,60.034,10.569,0.52355,0.52355,0,6.8119,0.52355,0,0.52355,2.5838,28.947,63.267,0,0,0,3.6309,0.52355,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1.1777,0,0,0,95.811,1.5056,0,1.5056,0,0,0,0,0,1.5056,8.7124,78.829,8.2696,0,0,0,2.6833,0,0,0,1.5056,14.627,82.361,0,0,0,1.5056,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,2.8587,3.1827,4.6767,83.333,2.9747,0,2.9747,0,0,1.494,1.0826,1.494,2.7801,5.5413,78.587,1.9755,1.0826,2.8587,0.60601,2.4981,1.0826,2.9881,1.0826,1.8921,9.1429,74.19,0,1.776,1.818,4.9453,1.0826,0.98936,0.010638,0,0,0,0,0,0.95745,0.042553,0,0,0,0.97872,0.021277,0,0
0,0,0,5.3694,5.5133,89.117,0,0,0,0,0,1.1602,1.0163,2.1765,0,2.0006,86.276,3.0169,1.0163,0,2.1765,1.1602,1.0163,3.3368,0,0,6.4183,82.699,0,1.0163,4.497,0,1.0163,1,0,0,0,0,0,0,0.95876,0.041237,0,0,0,0.98969,0.010309,0,0
0,0,1.3111,0,0,93.654,0,0,5.0345,0,0,3.7234,1.3111,0,0,11.162,71.763,10.729,0,1.3111,0,0,0,1.3111,0,0,12.391,81.264,0,2.4123,1.3111,0,1.3111,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,3.6278,0,0,88.549,0,0,7.0557,0.76729,0,4.1951,2.8605,0,0,6.297,78.057,4.9624,0,2.8605,0,0.76729,0,3.6278,0,0,10.162,78.387,0,2.8692,2.0932,0.76729,2.0932,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,93.627,0,0,6.3729,0,0,6.3729,0,0,0,20.018,67.236,6.3729,0,0,0,0,0,0,0,0,23.518,70.109,0,6.3729,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,12.507,0,0,66.291,0,0,20.116,1.0857,0,11.773,8.3157,0,0,16.287,39.798,12.858,0,8.3157,0,2.6526,0,12.507,0,0,13.249,53.042,0,7.1673,7.2579,2.6526,4.1241,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,2.8104,0,0,74.451,0,0,17.032,5.7057,0,8.5162,2.8104,0,0,3.8251,60.075,10.551,0,8.5162,0,5.7057,0,2.8104,0,0,4.0245,70.427,0,11.411,2.8104,0,8.5162,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,5.9289,0,0,68.656,0,0,19.046,6.3687,0,10.426,2.9645,0,0,10.434,52.175,8.6279,0,7.8781,0,7.4943,0,5.9289,0,0,15.551,53.106,0,15.669,2.2513,2.5807,4.9136,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,8.9086,10.413,19.341,60.771,0.56627,0,0,0,0,1.7882,4.373,0.55361,5.0658,10.062,57.139,2.7032,7.2227,3.8768,6.9325,0.28313,0,0.28313,0.28313,0,0,56.996,4.8664,13.876,10.423,9.3024,3.9709,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,9.4858,18.647,30.545,39.602,1.2795,0.22014,0,0,0.22014,1.2482,7.9503,0.83115,16.158,10.121,34.659,6.1606,8.8934,3.4235,10.555,0,0,0.83925,0.22014,0.44029,1.2795,33.193,5.4014,27.509,5.1965,17.912,8.0098,0.61702,0.38298,0,0,0,0,0,0.53191,0.46809,0,0,0,0.61702,0.38298,0,0
0,0,9.9185,9.8201,25.533,53.412,1.3171,0,0,0,0,2.4695,4.5615,2.4637,7.2048,9.817,46.267,8.2573,8.0589,2.9779,7.2637,0.65853,0,0.65853,0.65853,0,0,46.066,8.014,16.315,14.481,11.291,2.5162,0.74648,0.25352,0,0,0,0,0,0.74648,0.25352,0,0,0,0.74648,0.25352,0,0
0,0.31829,13.648,12.861,20.471,44.782,5.1523,1.0524,0.64985,0,1.0657,1.1388,7.4464,2.5721,10.93,8.5011,38.434,5.4865,9.4317,3.8476,10.251,1.9605,0.64985,2.0683,1.7265,2.7415,3.539,34.336,8.0484,18.56,6.1666,16.361,5.8034,0,0.95181,0.048193,0,0,0,0,0,0.96386,0.036145,0,0,0,1,0,0
0,0.83162,9.2548,11.476,20.58,43.078,7.3801,4.4182,1.7449,0.64606,0.58938,3.8649,3.7576,4.044,6.3641,10.222,36.886,7.2692,8.0885,5.7653,9.1512,4.5876,3.0516,1.1756,2.0904,6.0646,2.2815,30.652,11.715,14.891,13.229,11.683,3.1668,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,10.262,5.688,32.737,50.639,0.67451,0,0,0,0,3.6077,4.0737,4.1445,4.5751,9.844,49.469,9.2355,1.5071,4.9902,8.2161,0.33725,0,0.33725,0.33725,0,0,49.522,4.816,12.659,23.595,8.7346,0,0.75904,0.24096,0,0,0,0,0,0.75904,0.24096,0,0,0,0.75904,0.24096,0,0
0,0,13.253,4.3144,25.096,57.337,0,0,0,0,0,3.9749,3.385,1.0881,7.8337,8.9533,57.97,4.0697,0,2.1389,8.6291,1.957,0,0,0,0,0,55.068,3.3564,10.383,23.217,7.9748,0,0.71591,0.20455,0.079545,0,0,0,0,0.71591,0.28409,0,0,0,0.71591,0.28409,0,0
0,0.39804,15.243,4.7454,25.01,43.765,6.0498,1.8332,0.39804,1.4351,1.1224,4.4724,4.9038,3.1919,4.1646,9.7456,42.702,6.3205,5.3237,6.1327,8.3834,4.659,0.39804,0.99272,0.99272,3.0273,1.4351,39.502,8.1646,13.369,21.075,11.044,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,15.701,5.5249,21.142,50.764,2.6115,0.61587,0,0.61587,3.0254,4.8569,2.2577,3.4281,3.9693,13.32,50.209,3.9095,1.2317,4.2795,10.197,2.3419,0.68987,0.68987,0,0.61587,0.61587,49.052,5.3794,13.149,18.763,11.045,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,2.3213,20.171,2.0918,3.8932,37.222,14.911,4.1519,12.794,2.4435,0,2.2533,3.9057,5.9693,1.5252,12.225,38.67,6.2413,9.5169,4.2249,4.9679,10.5,3.9269,8.952,4.832,8.1966,13.469,21.125,1.0772,1.9161,9.5836,14.799,12.122,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,6.7647,18.726,8.6583,3.8679,28.412,4.9256,9.6355,2.7462,5.6807,10.583,2.5169,3.6305,8.2047,10.62,8.5769,19.118,12.393,2.6024,7.8608,9.3175,15.16,3.4778,20.095,1.6008,8.0795,5.7467,19.107,2.8552,9.4158,9.9708,13.149,6.5028,0.017241,0.32759,0.22414,0.43103,0,0,0,0.58621,0.41379,0,0,0,0.7069,0.2931,0,0
0,9.4267,12.905,12.834,2.5584,39.535,5.4347,3.6167,6.6912,3.2414,3.7581,8.5853,2.8549,6.8348,8.1023,5.5706,25.29,15.473,3.7597,4.2228,5.6589,13.647,6.1678,16.989,1.4266,13.708,5.4308,21.595,1.568,7.0961,7.2464,8.6923,10.08,0.93939,0.060606,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,3.083,26.478,1.554,2.5215,37.95,5.1481,4.6245,17.935,0.70524,0,9.1944,3.9144,5.1344,0,10.693,32.357,9.8024,6.709,4.9471,6.6098,10.639,5.3424,9.6251,6.4307,1.8702,8.3518,19.693,0.52005,6.7935,10.032,18.387,12.954,0.93023,0.023256,0,0.046512,0,0,0,1,0,0,0,0,1,0,0,1
0,4.987,26.544,8.3846,0.80311,31.783,6.4996,6.5988,13.718,0.68214,0,10.931,6.7537,0.85513,1.0905,16.681,28.459,10.388,1.5937,10.095,3.5393,9.6137,11.556,11.02,8.4636,0,4.9926,14.315,0.97136,9.9595,11.7,17.035,9.9869,0,0.042553,0.06383,0.89362,0,0,0,1,0,0,0,0,1,0,0,0
