h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,label
0,0,21.933,19.218,6.0031,49.766,2.235,0,0.84448,0,0,2.6634,7.3932,4.7302,5.5743,7.5112,43.061,5.8604,7.8217,7.2636,2.1174,6.0031,0,1.3905,0.84448,0,0,46.141,8.3557,3.9363,2.5458,23.818,12.968,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.84591,0.32919,14.566,17.29,8.8661,44.325,6.3016,0.57261,3.6486,3.256,0,3.8245,6.2416,3.9185,2.1308,11.611,29.781,13.274,12.812,4.9495,2.1658,9.2915,0.84591,5.8184,4.426,1.1058,4.4516,28.501,15.931,10.233,4.0508,13.829,10.808,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.7203,5.07,18.29,4.5005,1.5756,30.594,10.766,1.9168,17.039,4.4587,1.0689,3.4046,4.3083,6.8815,4.3733,8.2565,22.482,12.83,3.379,10.57,2.6608,20.854,6.5602,12.122,15.116,5.6337,14.344,12.598,5.9137,4.1265,9.2073,4.0738,10.305,0.78571,0.21429,0,0,0,0,0,0.78571,0.21429,0,0,0,1,0,0,0
1.3059,5.244,11.23,3.5953,1.4529,36.822,16.073,1.0586,12.167,10.534,0.51705,0.51705,5.8851,4.9502,5.5908,17.377,20.648,4.1376,6.3265,6.0558,6.0802,22.431,1.3059,13.69,16.616,12.654,15.538,15.204,2.7076,1.822,8.6917,4.4322,7.3389,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.59905,3.4218,12.773,5.6709,2.5952,26.593,22.649,1.4659,7.7151,15.918,0.59905,2.8165,4.3111,2.8498,4.0429,16.247,14.81,7.7869,8.286,12.956,6.9423,18.952,1.7927,10.952,22.653,8.0289,2.9119,14.161,9.6363,4.3137,10.103,7.4742,7.9726,0.025316,0.97468,0,0,0,0,0,0.012658,0.98734,0,0,0,0.037975,0.96203,0,0
0.64618,2.7936,11.912,6.1926,5.4067,31.29,12.649,7.944,9.808,7.7028,3.6552,3.86,5.6817,3.8614,4.3215,9.019,24.767,7.5722,5.4017,5.911,9.5034,20.101,2.8016,12.225,15.472,7.2813,7.2222,19.072,4.796,5.1463,12.755,3.277,9.9514,0.022727,0.97727,0,0,0,0,0,0.022727,0.97727,0,0,0,0.022727,0.97727,0,0
1.4761,9.703,13.736,4.656,3.0447,27.095,12.227,2.143,18.483,6.7011,0.7346,5.547,2.8635,5.2543,2.2693,12.39,25.557,9.7285,2.8066,6.8088,2.4899,24.285,5.9889,10.676,16.852,8.9627,9.46,15.176,3.4706,3.4468,15.129,1.162,9.6766,0.6875,0.3125,0,0,0,0,0,0.65625,0.34375,0,0,0,0.65625,0.34375,0,0
1.2502,5.6688,9.8735,3.6394,3.6495,43.28,9.9162,4.0315,10.631,5.7722,2.2872,3.6316,4.5621,4.3931,5.3146,12.068,35.319,4.9936,4.3185,3.17,5.4103,16.818,3.1052,9.5274,10.705,7.3749,11.81,28.396,1.6613,5.3262,12.792,2.1045,7.1972,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.62055,2.053,8.8909,11.93,7.5459,37.221,4.5531,13.205,4.1559,1.5747,8.2508,6.1622,8.1807,8.1202,4.5832,3.6244,38.789,5.2658,7.0059,1.6045,8.8512,7.8133,1.2709,14.066,3.5621,4.9198,2.9052,34.315,2.9005,9.54,10.99,3.5918,11.939,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,4.0485,15.149,7.8415,8.1283,38.714,1.8414,7.883,7.3163,0,9.078,7.7933,10.009,6.6908,3.0844,4.6391,32.907,11.868,5.5733,0.53216,13.757,3.1454,1.2681,16.41,1.0232,5.1128,1.7586,29.434,7.0931,8.8827,9.0179,12.935,7.0651,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.45497,3.961,4.7543,7.9124,66.685,3.085,5.432,3.3435,0.41722,3.9543,2.4885,6.147,1.3539,3.5308,0.41722,68.213,3.5323,3.5136,0.41722,5.0922,5.2938,1.0782,5.2504,1.3052,2.879,3.1334,63.552,0.45497,5.0889,10.432,1.0815,5.7441,0.013699,0.9863,0,0,0,0,0,0,1,0,0,0,0.013699,0.9863,0,0
0,1.2986,4.9384,12.38,6.495,54.918,2.969,5.2949,2.7134,0,8.9927,2.3735,6.5886,9.6413,2.6708,2.587,54.378,6.2764,5.4196,0,7.8447,2.2201,0.96592,13.192,0,1.8139,0.38459,50.152,7.5566,7.8003,5.7421,6.9554,5.437,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,4.2043,5.1457,2.4883,0.82944,70.672,4.3436,0,10.546,1.7708,0,1.6315,1.7708,2.5728,3.0509,8.9177,64.567,2.4609,0.94134,0.82944,0.94134,12.316,1.6315,5.173,5.9751,5.173,11.102,58.629,0,0,7.1433,0.94134,4.2317,0.98,0.02,0,0,0,0,0,0.9,0.1,0,0,0,0.92,0.08,0,0
0,3.5886,1.9456,3.2945,1.3342,81.6,2.357,0.6935,4.1497,1.0374,0,0.9228,1.3842,1.4303,0.39674,14.158,68.64,3.6033,0.39674,0.64067,1.201,7.2269,0.57605,3.5659,2.5863,5.0374,18.683,62.519,0,0.34675,3.2298,0.39674,3.0584,1,0,0,0,0,0,0,0.93443,0.065574,0,0,0,0.93443,0.065574,0,0
0,2.8251,0,1.0229,0.34098,92.474,0.34098,0,2.6551,0.34098,0,0,0.34098,0,1.9732,15.467,71.645,4.4119,0,0.34098,0,5.8212,0,0.68196,0.34098,3.5071,26.799,65.675,0,0,2.3141,0,0.68196,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.56833,0,0,0,95.991,1.3843,0,2.0568,0,0,1.3843,0,0,0.67248,6.6402,84.449,5.6137,0,0,0,1.2408,0,0,0,1.9527,13.532,82.459,0,0,1.6118,0,0.44504,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.72733,3.5772,0.36367,93.608,0.49247,0,1.2313,0,0,0.49247,0.72733,1.0712,0.73884,1.9941,92.075,0.36367,0.36367,0,1.4348,0.73884,0,2.8697,0,0.49247,5.4629,88.145,0,0,1.1025,0.36367,1.5636,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,2.3791,4.776,0.75481,90.866,0.35543,0,0.86819,0,0,0.35543,2.3791,1.6302,0,0.41932,89.939,2.4939,0.75481,0,2.0283,0,0,4.7701,0,0.35543,1.416,87.417,2.0336,0,0.75481,1.6243,1.6289,0.95,0.05,0,0,0,0,0,0.9,0.1,0,0,0,0.9375,0.0625,0,0
1.1956,0,0.44417,0,0,88.449,3.1335,0,6.3948,0.38299,0,5.6617,0.44417,0,0,5.1425,81.928,4.5118,0,0.82715,1.1015,0.38299,0,0.44417,0,3.1335,7.5466,82.098,0,0.38299,2.3354,2.5748,1.4845,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.45743,0,2.9477,0,0,86.641,0.73866,0,8.2008,1.0144,0,5.1161,1.5297,0,0.3041,3.1046,81.395,4.7875,0,1.9872,0.76153,1.0144,0,2.3908,0,1.2956,4.6819,82.045,0.37195,1.0144,1.4302,3.7666,3.0039,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2.5263,0,0.32232,0,0,85.219,5.2905,0,6.1885,0.45282,0,7.4869,0.32232,0,0,8.2802,73.917,8.313,0,0.77514,0.45282,0.45282,0,0.32232,0,5.2905,14.328,73.418,0,0.45282,0.77514,3.3642,2.0492,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2.6268,0.8433,7.2812,0,0,71.218,6.1806,0,11.154,0.69591,0,9.0444,4.1855,0,0,10.597,59.345,9.8393,0,4.1855,1.2641,1.5392,0,6.5852,0,7.7198,11.859,61.986,0,0.69591,3.1938,6.334,1.6262,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
