h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,label
5.1621,3.5846,13.997,2.0941,3.3846,29.945,23.261,10.693,5.6932,1.838,0.34705,8.9246,6.3401,5.0647,2.2717,11.79,22.165,7.5136,10.12,9.1368,9.7828,6.8905,2.6187,20.935,2.983,20.43,12.194,18.928,0,2.8905,0,7.3345,11.687,0,0.032258,0.96774,0,0,0,0,0.67742,0.16129,0.16129,0,0,0.67742,0.32258,0,1
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,97.707,0,0,2.2933,0,0,0,0,2.2933,0,0,97.707,0,0,0,0,0,0,0,0,0,0,97.707,0,0,0,0,2.2933,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
11.707,11.707,3.268,2.8537,2.3105,8.2958,31.858,18.637,1.3624,4.8382,3.1626,6.2497,4.525,15.97,5.3814,4.215,11.26,12.309,16.512,9.3632,9.8712,4.344,8.5441,17.008,17.457,31.198,7.3456,2.7163,0,6.2016,0,3.6728,5.8564,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,0,0,97.81,0,0,0,0,2.1899,0,2.1899,0,0,0,97.81,0,0,0,0,0,0,0,2.1899,0,0,97.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0.24242,0.75758,0,0,0.030303,0.9697,0,1
9.8657,10.697,4.9541,2.728,1.3249,31.483,18.976,13.253,1.3204,3.1029,2.2955,8.264,4.9694,11.453,3.6075,2.6409,30.154,8.7963,10.692,5.8203,9.9643,3.6382,7.1151,16.611,10.375,17.796,4.3806,22.898,0,5.8309,0,6.0426,8.9503,0,0.02,0.98,0,0,0,0,0.12,0.08,0.8,0,0,0.14,0.86,0,1
3.5027,6.0958,0.79963,2.5443,1.7447,62.739,7.9371,10.53,0,0,4.1064,7.6818,4.1064,3.0962,0.79963,1.7447,61.546,8.7856,3.0962,1.3515,3.5027,4.289,2.1511,9.4398,8.5542,9.2887,3.4894,59.395,0,0.79963,0,4.3379,2.5443,0,0.037975,0.96203,0,0,0,0,0.8481,0.050633,0.10127,0,0,0.86076,0.13924,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,98.513,0,0,0,0,1.487,0,1.487,0,0,0,98.513,0,0,0,0,0,0,0,1.487,0,0,98.513,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1.8126,0,0,0,0,92.278,1.8126,0,0,0,4.0968,1.8126,4.0968,1.8126,0,0,92.278,0,0,0,0,0,1.8126,0,4.0968,1.8126,0,92.278,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3.9729,7.1073,8.5437,3.3573,3.2794,18.683,25.586,20.724,3.6643,3.7029,1.3789,9.1423,8.7462,12.732,0.64648,8.8028,11.235,11.844,15.16,5.6118,10.111,5.9686,2.0254,14.637,8.0843,20.16,12.75,5.5067,0,5.5861,0,13.781,17.469,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
